investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,units
INV004593,2024-01-04,120506,Lumpsum,65501,Punjab,Amritsar,B30,26-35,Male,13.7,Net Banking,Verified,655.01
INV003394,2024-01-04,149322,SIP,13339,West Bengal,Kolkata,T30,26-35,Male,14.6,Mandate,Verified,133.39
INV002056,2024-01-04,119551,SIP,5980,Madhya Pradesh,Bhopal,B30,18-25,Female,3.4,Mandate,Verified,59.8
INV004770,2024-01-04,125497,SIP,8263,Gujarat,Surat,T30,18-25,Female,5.2,Net Banking,Verified,82.63
INV002862,2024-01-04,119092,SIP,1123,Telangana,Hyderabad,T30,56+,Male,72.7,Mandate,Verified,11.23
INV003414,2024-01-04,149322,SIP,2730,Maharashtra,Pune,T30,36-45,Female,20.3,Cheque,Verified,27.3
INV000803,2024-01-04,120505,SIP,4906,Karnataka,Mysore,B30,26-35,Female,20.6,Cheque,Verified,49.06
INV004353,2024-01-04,120844,Lumpsum,20266,Uttar Pradesh,Agra,B30,56+,Male,31.2,UPI,Verified,202.66
INV001553,2024-01-04,120844,Redemption,125745,Delhi,Noida,T30,26-35,Male,23.5,Cheque,Verified,1257.45
INV003579,2024-01-04,119599,Lumpsum,518933,West Bengal,Kolkata,T30,18-25,Male,4.6,Net Banking,Verified,5189.33
INV003410,2024-01-04,149324,SIP,1826,Madhya Pradesh,Indore,T30,26-35,Male,7.7,UPI,Verified,18.26
INV003409,2024-01-04,125497,Redemption,255163,Karnataka,Mysore,B30,46-55,Male,44.2,Net Banking,Verified,2551.63
INV002554,2024-01-04,102885,SIP,8997,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Net Banking,Verified,89.97
INV004059,2024-01-04,120843,SIP,7638,Maharashtra,Pune,T30,26-35,Female,17.0,Net Banking,Verified,76.38
INV000639,2024-01-04,149322,Lumpsum,286253,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,UPI,Verified,2862.53
INV002219,2024-01-04,120504,SIP,5981,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified,59.81
INV002960,2024-01-04,119120,SIP,15426,Madhya Pradesh,Indore,T30,36-45,Male,57.1,Cheque,Verified,154.26
INV003342,2024-01-04,100025,Redemption,345140,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified,3451.4
INV002748,2024-01-04,119120,SIP,533,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified,5.33
INV004880,2024-01-04,125497,SIP,6167,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,Verified,61.67
INV002436,2024-01-04,149322,SIP,5899,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified,58.99
INV002659,2024-01-04,125497,Redemption,218077,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified,2180.77
INV003196,2024-01-04,101207,SIP,2483,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,Verified,24.83
INV000874,2024-01-04,120844,SIP,1162,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified,11.62
INV000386,2024-01-04,119093,SIP,57205,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,Verified,572.05
INV001536,2024-01-04,119598,SIP,1762,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified,17.62
INV002642,2024-01-04,148568,SIP,911,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,Verified,9.11
INV004452,2024-01-05,149324,SIP,4901,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified,49.01
INV003171,2024-01-05,120505,SIP,5100,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified,51.0
INV000926,2024-01-05,120507,SIP,7278,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified,72.78
INV001070,2024-01-05,120843,SIP,52410,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,Verified,524.1
INV004919,2024-01-05,100033,Lumpsum,243656,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified,2436.56
INV002656,2024-01-05,118636,Lumpsum,265566,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified,2655.66
INV003072,2024-01-05,119094,SIP,28652,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified,286.52
INV003846,2024-01-05,102886,Redemption,8986,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified,89.86
INV004400,2024-01-05,120841,Lumpsum,522907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,5229.07
INV003028,2024-01-05,100033,SIP,7663,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified,76.63
INV004733,2024-01-05,149323,SIP,822,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified,8.22
INV002610,2024-01-05,100016,SIP,4252,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified,42.52
INV000476,2024-01-05,100033,SIP,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified,474.24
INV003516,2024-01-05,118635,Lumpsum,363022,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified,3630.22
INV000181,2024-01-05,118633,SIP,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified,80.19
INV002225,2024-01-05,120844,SIP,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified,22.84
INV003251,2024-01-05,149324,Lumpsum,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified,3414.68
INV003193,2024-01-05,119599,SIP,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified,42.6
INV004998,2024-01-05,120844,Lumpsum,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified,2951.14
INV004981,2024-01-05,149323,SIP,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified,76.77
INV003075,2024-01-05,100025,SIP,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified,86.49
INV001651,2024-01-05,149323,SIP,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified,68.44
INV004478,2024-01-05,101206,Redemption,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified,3089.76
INV004743,2024-01-05,119092,SIP,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified,152.24
INV003198,2024-01-05,120843,SIP,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified,467.12
INV003076,2024-01-05,120507,Redemption,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified,1979.4
INV003427,2024-01-05,118633,Redemption,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified,1932.89
INV003505,2024-01-05,148568,Redemption,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified,134.57
INV001811,2024-01-05,119552,Lumpsum,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified,486.36
INV000762,2024-01-05,101208,Lumpsum,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified,1414.89
INV001930,2024-01-05,125497,SIP,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified,10.92
INV000535,2024-01-05,118636,SIP,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified,263.87
INV000642,2024-01-05,119092,Redemption,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified,4130.94
INV003641,2024-01-05,120505,SIP,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified,68.19
INV001027,2024-01-05,119552,Redemption,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified,3475.03
INV000058,2024-01-05,120841,Lumpsum,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified,2483.36
INV004257,2024-01-05,119094,Redemption,301471,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending,3014.71
INV004889,2024-01-05,149323,Lumpsum,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified,3300.76
INV003063,2024-01-05,148569,SIP,869,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified,8.69
INV001269,2024-01-05,100033,Lumpsum,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending,4326.72
INV003937,2024-01-05,102885,Lumpsum,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified,4519.83
INV000786,2024-01-05,119095,SIP,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified,11.99
INV002567,2024-01-05,120842,SIP,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified,90.18
INV004992,2024-01-05,101208,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified,4.34
INV001636,2024-01-05,119094,SIP,8674,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified,86.74
INV004902,2024-01-05,119552,Lumpsum,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified,252.3
INV002947,2024-01-05,148569,SIP,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified,88.81
INV003795,2024-01-05,101208,SIP,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified,47.46
INV003216,2024-01-05,119551,Lumpsum,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified,595.28
INV001629,2024-01-05,118634,Lumpsum,26213,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified,262.13
INV002611,2024-01-05,120507,Redemption,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified,3733.43
INV004340,2024-01-05,102885,Redemption,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified,1516.45
INV004096,2024-01-05,101207,SIP,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified,448.21
INV004291,2024-01-05,149323,Redemption,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified,4027.85
INV002154,2024-01-05,149324,Redemption,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified,1881.24
INV004414,2024-01-05,118635,Redemption,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified,2941.1
INV000854,2024-01-05,119093,SIP,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified,27.7
INV001295,2024-01-05,119120,SIP,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified,67.36
INV000461,2024-01-05,125498,SIP,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending,106.76
INV000065,2024-01-05,149322,Redemption,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified,896.12
INV003211,2024-01-05,101206,Lumpsum,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified,4058.16
INV002530,2024-01-05,119093,SIP,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending,131.77
INV004472,2024-01-05,120843,Lumpsum,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified,3318.77
INV000791,2024-01-05,119598,SIP,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified,132.72
INV000797,2024-01-05,118636,Redemption,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified,3726.49
INV003744,2024-01-06,118632,Lumpsum,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,1235.94
INV001492,2024-01-06,119552,SIP,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified,21.67
INV002796,2024-01-06,101207,Lumpsum,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending,1156.44
INV001304,2024-01-06,125497,SIP,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending,55.14
INV003998,2024-01-06,101208,SIP,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified,119.73
INV001058,2024-01-06,119598,Lumpsum,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified,336.91
INV003636,2024-01-06,119552,SIP,2299,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified,22.99
INV001630,2024-01-06,119093,SIP,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified,270.77
INV003991,2024-01-06,120504,SIP,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified,30.89
INV000668,2024-01-06,101207,SIP,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified,25.7
INV001848,2024-01-06,148569,SIP,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified,160.8
INV003876,2024-01-06,100033,Redemption,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified,2376.58
INV003022,2024-01-06,101207,Lumpsum,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified,4454.81
INV002250,2024-01-06,102887,Lumpsum,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified,5549.38
INV004594,2024-01-06,149322,Lumpsum,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified,1193.38
INV001283,2024-01-06,119599,Lumpsum,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending,335.27
INV002835,2024-01-06,149322,SIP,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified,58.94
INV002776,2024-01-06,101207,SIP,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending,9.89
INV003143,2024-01-06,120843,Lumpsum,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified,2493.41
INV003696,2024-01-06,120504,Lumpsum,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified,4015.59
INV000783,2024-01-06,148569,Lumpsum,60606,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending,606.06
INV000783,2024-01-06,100033,Lumpsum,330093,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified,3300.93
INV003060,2024-01-06,120507,SIP,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified,109.41
INV000974,2024-01-06,120506,SIP,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified,61.5
INV000126,2024-01-06,101207,Lumpsum,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending,1517.09
INV004134,2024-01-06,148569,SIP,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified,31.44
INV001131,2024-01-06,120505,Lumpsum,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified,5132.57
INV004811,2024-01-06,120841,Redemption,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified,396.49
INV003691,2024-01-06,118632,SIP,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified,11.28
INV001902,2024-01-06,120843,SIP,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified,21.79
INV004230,2024-01-06,120841,Lumpsum,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified,316.27
INV001923,2024-01-06,102886,SIP,1042,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified,10.42
INV002658,2024-01-06,120503,Lumpsum,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified,414.13
INV001953,2024-01-06,101208,Lumpsum,420171,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified,4201.71
INV002565,2024-01-06,119599,Lumpsum,63809,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified,638.09
INV001770,2024-01-06,118636,Lumpsum,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified,1380.95
INV000960,2024-01-06,120507,SIP,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending,126.41
INV001924,2024-01-06,125497,SIP,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified,23.61
INV003097,2024-01-06,120842,SIP,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified,94.69
INV000166,2024-01-06,149324,SIP,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified,28.24
INV001870,2024-01-06,118636,SIP,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified,577.85
INV004329,2024-01-06,102886,SIP,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified,24.39
INV004832,2024-01-06,119551,Redemption,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified,3598.28
INV001043,2024-01-06,149324,SIP,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified,31.66
INV001656,2024-01-06,119120,Redemption,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified,3574.63
INV004412,2024-01-06,148568,SIP,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,26.15
INV003040,2024-01-06,148568,SIP,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified,16.16
INV002034,2024-01-06,120842,SIP,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified,289.65
INV004185,2024-01-06,118633,SIP,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,26.25
INV000182,2024-01-06,120842,Redemption,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified,3099.23
INV004497,2024-01-06,119120,SIP,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified,422.51
INV000163,2024-01-06,100033,SIP,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified,269.52
INV003894,2024-01-06,119552,Lumpsum,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified,4049.74
INV001720,2024-01-06,119094,Redemption,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified,1979.73
INV000104,2024-01-06,149322,SIP,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending,294.62
INV002548,2024-01-06,118632,SIP,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified,594.1
INV002329,2024-01-06,120842,SIP,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified,81.32
INV003070,2024-01-06,119092,SIP,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified,264.9
INV003564,2024-01-06,148569,SIP,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified,531.36
INV000408,2024-01-07,120843,Redemption,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified,1188.2
INV000231,2024-01-07,119095,Redemption,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified,2219.24
INV000091,2024-01-07,101208,SIP,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,83.17
INV001735,2024-01-07,119552,SIP,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified,169.39
INV000894,2024-01-07,100033,Redemption,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified,2198.2
INV000962,2024-01-07,120842,Lumpsum,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified,4221.24
INV001723,2024-01-07,119094,SIP,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified,61.12
INV003085,2024-01-07,119092,Redemption,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified,1815.36
INV003325,2024-01-07,101206,SIP,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified,27.68
INV004132,2024-01-07,119094,Lumpsum,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified,2631.93
INV003322,2024-01-07,120506,SIP,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified,42.04
INV004841,2024-01-07,101207,SIP,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified,5.92
INV004119,2024-01-07,119551,Redemption,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified,3765.69
INV001476,2024-01-07,119092,SIP,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending,107.56
INV000667,2024-01-07,101208,Lumpsum,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified,3906.49
INV001689,2024-01-07,120505,Lumpsum,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified,4735.43
INV003422,2024-01-07,119598,SIP,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified,170.31
INV002471,2024-01-07,120844,SIP,1126,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified,11.26
INV001274,2024-01-07,119092,Lumpsum,136990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified,1369.9
INV004336,2024-01-07,120842,Lumpsum,117691,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified,1176.91
INV001036,2024-01-07,149323,SIP,2621,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified,26.21
INV001363,2024-01-07,118632,SIP,58920,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified,589.2
INV000339,2024-01-07,120843,Lumpsum,133844,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified,1338.44
INV003377,2024-01-07,148567,Lumpsum,275934,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified,2759.34
INV002732,2024-01-07,120843,SIP,1047,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified,10.47
INV000766,2024-01-07,148568,SIP,7948,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified,79.48
INV004894,2024-01-07,120506,SIP,2960,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified,29.6
INV000308,2024-01-07,119095,Redemption,15648,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified,156.48
INV000307,2024-01-07,149323,Lumpsum,81645,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified,816.45
INV004258,2024-01-07,119552,Redemption,57695,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified,576.95
INV003343,2024-01-07,119095,Redemption,96619,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified,966.19
INV004639,2024-01-07,101208,Redemption,396767,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified,3967.67
INV001491,2024-01-07,149322,SIP,4575,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified,45.75
INV001006,2024-01-07,101208,SIP,2104,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified,21.04
INV000288,2024-01-07,118634,SIP,55146,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified,551.46
INV003054,2024-01-07,120843,SIP,6158,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified,61.58
INV004349,2024-01-07,119092,Lumpsum,416883,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified,4168.83
INV003341,2024-01-07,149322,Lumpsum,76277,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified,762.77
INV004754,2024-01-07,119552,SIP,4842,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified,48.42
INV002870,2024-01-07,125498,Lumpsum,423490,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified,4234.9
INV003411,2024-01-07,149324,SIP,2954,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified,29.54
INV000155,2024-01-07,120506,Redemption,230658,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified,2306.58
INV000855,2024-01-07,101206,SIP,490,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified,4.9
INV004185,2024-01-07,101206,SIP,2462,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,24.62
INV002834,2024-01-07,120841,Redemption,368938,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified,3689.38
INV004498,2024-01-07,119120,Redemption,253111,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified,2531.11
INV004008,2024-01-07,101208,SIP,471,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified,4.71
INV001602,2024-01-07,100016,SIP,17107,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified,171.07
INV003319,2024-01-07,102886,SIP,4604,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified,46.04
INV001447,2024-01-07,120841,Redemption,75406,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified,754.06
INV002599,2024-01-07,149322,SIP,2827,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified,28.27
INV000032,2024-01-07,119120,Redemption,291165,Delhi,Noida,T30,36-45,Male,21.8,Cheque,Verified,2911.65
INV002505,2024-01-07,120841,SIP,8163,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified,81.63
INV000583,2024-01-07,119092,Redemption,344315,Punjab,Amritsar,B30,26-35,Male,8.7,Cheque,Verified,3443.15
INV000476,2024-01-07,120505,SIP,9845,Gujarat,Surat,T30,46-55,Female,21.2,Mandate,Verified,98.45
INV004427,2024-01-07,100016,SIP,12756,Punjab,Amritsar,B30,36-45,Female,54.2,UPI,Verified,127.56
INV000540,2024-01-07,120843,Redemption,410824,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified,4108.24
INV001961,2024-01-07,120503,SIP,2278,Delhi,Gurugram,T30,26-35,Male,23.4,Cheque,Verified,22.78
INV003279,2024-01-07,119120,SIP,14432,Rajasthan,Jaipur,T30,46-55,Female,19.4,Net Banking,Pending,144.32
INV002329,2024-01-07,120842,SIP,26835,Madhya Pradesh,Indore,T30,56+,Male,51.2,UPI,Verified,268.35
INV000542,2024-01-07,118632,SIP,2033,Haryana,Faridabad,B30,36-45,Male,20.3,Cheque,Verified,20.33
INV004576,2024-01-07,148569,Redemption,200234,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Verified,2002.34
INV001311,2024-01-07,102887,SIP,553,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified,5.53
INV001327,2024-01-07,120842,SIP,5741,Delhi,New Delhi,T30,36-45,Male,31.2,UPI,Verified,57.41
INV002361,2024-01-08,101207,SIP,42978,Gujarat,Surat,T30,36-45,Male,59.3,Net Banking,Verified,429.78
